Energy,CO,NO2,PM10,PM25,SO2,O3,Temperatura (C),Prędkość wiatru (km/h),Zachmurzenie (%),Ciśnienie (hPa),Opady (mm),Śnieg (cm)
17.86,0.29,25.1,24.35,12.3,2.2,80.4,14.6,9.7,100.0,1023.6,0.0,0.0
16.95,0.25,15.95,18.4,9.6,1.6,102.0,16.1,6.5,100.0,1022.8,0.0,0.0
14.18,0.27,13.7,17.15,8.7,1.6,105.7,17.3,5.8,100.0,1021.9,0.0,0.0
12.94,0.32,17.85,17.25,8.3,1.9,108.9,17.9,6.8,100.0,1021.4,0.0,0.0
6.15000000001,0.32,20.4,19.3,7.8,2.5,110.5,17.9,7.6,33.0,1020.7,0.0,0.0
2.70999999999,0.28,19.1,16.7,6.2,1.6,109.2,17.8,7.6,100.0,1020.3,0.0,0.0
1.23,0.33,29.25,16.85,6.6,2.0,95.5,16.5,6.1,100.0,1020.4,0.0,0.0
0.1,0.34,39.7,22.5,9.2,2.0,75.2,13.8,8.6,71.0,1020.5,0.0,0.0
0.0,0.58,76.0,31.75,17.3,2.5,23.2,11.7,10.1,99.0,1020.4,0.0,0.0
0.0,1.01,107.25,59.8,27.4,4.9,4.5,10.8,4.7,97.0,1020.3,0.0,0.0
0.0,1.62,105.2,77.15,42.4,6.5,4.0,9.5,2.5,84.0,1020.4,0.0,0.0
0.0,1.83,98.05,93.15,54.6,8.3,4.8,8.6,2.9,99.0,1020.5,0.0,0.0
0.0,1.4,74.5,92.2,68.8,9.2,9.3,8.3,6.8,95.0,1020.3,0.0,0.0
0.0,1.35,68.30000000000001,98.6,68.7,9.0,5.7,8.5,7.6,99.0,1020.1,0.0,0.0
0.0,1.3,58.85,88.55,69.7,7.6,9.8,5.8,7.6,99.0,1020.1,0.0,0.0
0.0,1.16,52.8,84.25,65.3,6.5,9.4,5.3,4.0,72.0,1019.7,0.0,0.0
0.0,0.86,35.95,64.30000000000001,49.2,5.7,19.0,5.7,5.4,100.0,1019.7,0.0,0.0
0.0,0.73,23.25,53.650000000000006,43.1,4.6,30.9,5.8,3.6,100.0,1020.2,0.0,0.0
0.0,0.68,21.3,47.7,39.0,4.0,38.9,6.0,7.2,54.0,1019.8,0.0,0.0
0.0,0.56,18.55,38.5,33.1,3.7,42.9,5.4,7.6,0.0,1019.3,0.0,0.0
1.05,0.51,20.0,33.400000000000006,28.2,3.0,41.6,5.9,5.4,0.0,1019.6,0.0,0.0
6.63000000001,0.51,22.4,35.35,27.4,3.0,39.3,7.6,6.5,0.0,1019.7,0.0,0.0
12.12999999999,0.62,28.4,41.25,31.8,3.4,41.2,9.6,5.4,0.0,1020.0,0.0,0.0
15.54,0.59,30.950000000000003,40.35,33.0,5.9,48.6,11.3,4.0,0.0,1019.4,0.0,0.0
17.42,0.66,37.35,37.3,32.5,4.4,63.4,13.1,2.2,0.0,1018.8,0.0,0.0
17.67,0.57,35.7,42.5,28.6,17.7,71.7,14.8,3.6,0.0,1018.3,0.0,0.0
16.31,0.54,29.55,37.1,27.2,11.2,98.9,16.6,3.6,99.0,1016.8,0.0,0.0
12.73,0.43,24.5,26.3,18.2,7.0,113.9,17.7,1.4,94.0,1015.8,0.0,0.0
5.93,0.44,23.0,28.9,18.6,5.6,127.0,18.3,2.9,90.0,1015.6,0.0,0.0
2.41000000001,0.45,27.6,27.3,19.3,4.8,128.5,18.0,7.9,20.0,1015.3,0.0,0.0
0.81999999999,0.59,45.2,39.2,26.5,4.0,122.8,16.0,9.7,29.0,1015.8,0.0,0.0
0.04000000001,0.75,58.7,47.1,31.9,4.8,122.8,13.3,7.6,77.0,1016.0,0.0,0.0
0.0,0.9,86.9,63.95,47.0,6.0,92.4,11.2,7.2,32.0,1015.8,0.0,0.0
0.0,1.46,94.9,94.25,71.9,8.7,79.7,9.7,4.3,97.0,1015.7,0.0,0.0
0.0,1.65,125.1,130.85,84.4,8.7,10.5,9.0,5.4,100.0,1015.6,0.0,0.0
0.0,1.83,101.55,141.10000000000002,100.9,10.8,6.8,8.5,2.9,100.0,1015.7,0.0,0.0
0.0,2.4,87.65,165.5,118.9,12.0,6.8,7.5,2.9,87.0,1015.8,0.0,0.0
0.0,1.8,76.4,147.65,108.5,10.5,9.6,7.0,3.6,78.0,1015.5,0.0,0.0
0.0,1.5,54.3,123.9,101.0,10.5,26.8,5.7,2.9,100.0,1015.1,0.0,0.0
0.0,1.76,57.85,125.2,101.4,6.6,12.7,5.0,1.8,100.0,1015.0,0.0,0.0
0.0,1.41,50.25,111.1,94.2,5.5,17.6,4.9,1.8,100.0,1014.4,0.0,0.0
0.0,1.06,30.4,87.6,77.6,4.9,34.0,4.4,2.2,100.0,1015.1,0.0,0.0
0.0,0.91,24.5,82.75,68.2,4.3,32.4,3.9,1.4,99.0,1015.1,0.0,0.0
0.0,0.87,26.0,77.45,65.0,3.2,29.1,3.9,1.8,93.0,1014.5,0.0,0.0
0.95999999999,0.76,19.200000000000003,66.44999999999999,59.5,3.1,36.2,3.5,3.6,66.0,1015.0,0.0,0.0
4.97,0.71,22.7,65.44999999999999,55.4,3.1,29.9,5.4,2.2,100.0,1014.8,0.0,0.0
9.73,0.71,21.75,62.6,53.8,4.0,36.4,8.7,1.4,98.0,1014.4,0.0,0.0
13.26,0.68,23.0,61.5,53.0,4.4,44.1,11.7,2.2,83.0,1013.7,0.0,0.0
16.97000000001,0.87,35.6,71.25,59.3,5.3,60.8,14.7,3.6,100.0,1013.5,0.0,0.0
17.30999999999,0.72,34.55,61.3,51.5,4.9,72.4,16.3,7.6,100.0,1011.9,0.0,0.0
15.89,0.48,21.1,42.3,30.9,4.1,101.4,17.3,6.5,100.0,1010.9,0.0,0.0
12.44000000001,0.39,15.0,32.45,19.8,3.7,116.4,18.5,7.6,100.0,1010.4,0.0,0.0
4.53999999999,0.35,14.95,25.65,13.4,3.3,121.8,18.3,11.2,100.0,1009.8,0.0,0.0
3.35,0.33,16.55,23.3,11.8,3.1,113.9,18.0,10.1,100.0,1009.7,0.0,0.0
2.32,0.33,18.3,22.5,11.7,3.2,109.6,16.4,10.4,100.0,1010.1,0.0,0.0
0.07,0.32,19.55,24.25,14.3,3.2,109.4,14.0,10.8,93.0,1009.8,0.0,0.0
0.0,0.45,44.2,30.45,20.4,3.1,76.1,12.4,10.8,16.0,1009.6,0.0,0.0
0.0,0.7,69.65,40.15,27.0,3.7,52.8,11.1,12.6,29.0,1009.7,0.0,0.0
0.0,0.66,62.7,37.7,29.6,5.5,61.2,10.1,13.0,81.0,1009.7,0.0,0.0
0.0,0.6,62.3,34.099999999999994,23.6,6.2,46.0,9.5,14.0,99.0,1009.8,0.0,0.0
0.0,0.72,56.3,34.95,26.3,4.6,71.1,9.1,15.5,100.0,1009.7,0.0,0.0
0.0,0.46,24.7,30.4,22.0,3.5,93.5,8.6,14.0,100.0,1009.2,0.0,0.0
0.0,0.4,13.8,34.5,29.1,3.5,105.3,9.8,15.5,99.0,1008.2,0.0,0.0
0.0,0.39,10.85,45.45,37.2,3.5,115.0,9.0,4.0,94.0,1008.2,0.0,0.0
0.0,0.38,9.75,47.8,38.8,3.6,112.1,7.4,5.0,71.0,1007.7,0.0,0.0
0.0,0.41,11.5,46.7,40.3,3.7,95.2,7.7,10.4,99.0,1007.5,0.0,0.0
0.0,0.41,12.1,51.3,42.0,3.2,86.1,7.9,11.9,100.0,1007.5,0.0,0.0
0.0,0.52,22.6,52.05,43.5,3.6,90.7,7.7,15.8,0.0,1006.7,0.0,0.0
1.19000000001,0.74,60.85,63.8,50.0,3.4,82.0,8.4,13.0,3.0,1006.9,0.0,0.0
5.14999999999,0.88,78.55000000000001,69.25,50.1,3.7,49.6,10.0,10.8,96.0,1006.2,0.0,0.0
8.06,0.72,75.35,62.15,45.2,4.6,47.4,12.1,14.0,100.0,1006.1,0.0,0.0
12.16,0.44,39.5,52.45,36.1,5.2,78.9,14.3,20.2,99.0,1005.3,0.0,0.0
14.99,0.38,18.35,56.900000000000006,31.4,10.2,107.4,15.8,22.3,99.0,1005.2,0.0,0.0
12.74,0.34,14.6,58.1,27.4,11.8,107.2,16.8,25.2,100.0,1003.5,0.0,0.0
10.38,0.32,12.1,43.35,22.8,6.4,103.8,17.4,20.5,100.0,1002.6,0.0,0.0
9.15,0.31,14.4,41.35,20.4,4.4,100.9,18.1,27.7,100.0,1002.3,0.0,0.0
6.46,0.28,12.8,44.0,17.0,3.1,76.3,17.2,29.9,33.0,1001.7,0.0,0.0
2.42,0.31,12.8,52.15,20.4,3.3,79.1,16.2,31.0,59.0,1002.0,0.0,0.0
1.31,0.35,15.9,49.75,25.0,3.7,81.7,15.1,29.2,100.0,1002.7,0.0,0.0
0.08,0.33,16.0,47.3,23.6,3.3,75.7,14.2,23.4,53.0,1002.5,0.0,0.0
0.0,0.31,14.7,38.35,19.3,3.4,68.3,13.6,20.9,100.0,1002.4,0.0,0.0
0.0,0.32,16.3,34.95,18.8,3.5,59.8,13.1,15.8,100.0,1002.3,0.0,0.0
0.0,0.31,14.1,34.95,18.1,3.6,56.3,12.9,15.5,91.0,1002.2,0.0,0.0
0.0,0.29,14.0,30.35,15.5,4.2,58.1,12.4,25.6,100.0,1002.8,0.1,0.0
0.0,0.27,12.1,30.35,14.4,4.6,55.8,11.7,19.1,100.0,1002.2,0.1,0.0
0.0,0.27,11.2,30.85,13.2,4.0,54.9,11.1,19.1,0.0,1002.1,0.0,0.0
0.0,0.23,10.1,20.6,9.3,2.7,55.1,11.4,15.1,100.0,1001.6,0.0,0.0
0.0,0.23,10.6,13.35,6.2,2.2,53.5,11.8,21.6,1.0,1000.9,0.0,0.0
0.0,0.22,6.9,15.7,7.2,2.7,47.8,11.2,25.6,0.0,1000.3,0.0,0.0
0.0,0.23,6.1,18.05,8.7,2.6,43.7,10.8,23.4,100.0,1000.7,0.0,0.0
0.0,0.23,7.5,16.799999999999997,8.6,2.8,41.0,11.0,24.5,100.0,1001.2,0.0,0.0
0.0,0.23,9.3,13.9,8.7,3.1,41.8,11.0,24.5,100.0,1001.7,0.0,0.0
0.03,0.24,10.3,13.75,6.8,4.3,36.6,11.0,24.5,100.0,1002.3,0.0,0.0
1.04,0.29,23.1,20.55,7.9,2.8,35.0,11.4,21.2,77.0,1003.0,0.0,0.0
4.16,0.31,30.3,23.0,9.5,2.7,28.5,12.1,23.0,59.0,1003.2,0.0,0.0
13.65000000001,0.31,29.9,28.55,10.6,2.3,29.9,12.6,18.0,100.0,1003.0,0.0,0.0
16.52999999999,0.27,17.6,22.75,8.5,1.9,35.0,14.1,15.1,99.0,1003.5,0.0,0.0
14.54,0.29,12.15,19.6,9.0,1.9,45.4,14.8,14.8,100.0,1002.7,0.0,0.0
11.44,0.31,13.2,21.75,9.1,3.4,47.8,15.9,12.2,100.0,1001.5,0.0,0.0
9.37,0.27,13.85,15.95,6.9,3.0,49.5,16.5,11.5,100.0,1001.2,0.0,0.0
5.85,0.28,14.45,15.7,6.5,1.7,48.6,16.5,10.8,100.0,1000.2,0.0,0.0
2.85,0.32,16.6,15.7,6.6,1.5,47.0,15.6,16.9,100.0,1000.3,0.0,0.0
0.88,0.31,19.6,18.05,7.0,1.9,43.4,14.5,17.3,100.0,1000.7,0.0,0.0
0.03,0.29,22.45,16.15,6.2,1.7,34.7,13.4,18.7,100.0,1001.0,0.0,0.0
0.0,0.34,27.05,17.45,8.2,1.8,25.7,12.4,18.0,100.0,1001.4,0.0,0.0
0.0,0.38,30.0,22.25,13.1,2.1,19.9,11.4,20.9,100.0,1002.1,0.1,0.0
0.0,0.37,33.7,26.75,13.0,3.0,13.7,10.5,13.3,100.0,1002.6,2.4,0.0
0.0,0.35,20.15,20.8,14.4,2.7,19.3,10.2,14.4,100.0,1002.1,0.3,0.0
0.0,0.34,17.0,19.95,12.9,2.3,21.5,9.9,16.2,100.0,1002.2,0.0,0.0
0.0,0.33,15.15,15.25,10.7,2.2,19.1,9.6,15.8,100.0,1002.0,0.0,0.0
0.0,0.27,11.5,10.5,6.1,1.8,25.4,9.7,16.2,98.0,1002.5,0.0,0.0
0.0,0.25,9.15,9.45,5.0,2.1,28.2,9.0,13.7,0.0,1002.9,0.0,0.0
0.0,0.25,8.35,9.6,5.1,1.6,24.0,8.1,15.5,0.0,1002.6,0.0,0.0
0.0,0.23,5.300000000000001,6.35,2.8,1.5,23.0,7.6,15.5,0.0,1002.5,0.0,0.0
0.0,0.23,5.85,9.45,4.8,1.5,20.0,7.1,13.7,0.0,1002.9,0.0,0.0
0.0,0.24,7.55,9.0,6.3,1.4,17.3,6.9,12.6,0.0,1003.0,0.0,0.0
1.58,0.28,15.5,9.95,7.2,1.4,14.6,7.7,15.8,1.0,1003.1,0.0,0.0
7.3,0.32,24.25,7.9,6.1,1.7,10.3,9.5,18.0,0.0,1002.9,0.0,0.0
9.15,0.3,18.200000000000003,6.8,4.9,1.7,15.1,10.6,20.2,69.0,1002.9,0.0,0.0
12.33,0.26,13.65,9.5,4.3,1.6,27.6,12.1,18.0,99.0,1002.4,0.0,0.0
14.33,0.24,11.15,7.75,3.3,1.3,38.7,13.3,18.7,100.0,1002.7,0.0,0.0
9.8,0.24,10.4,7.4,2.9,1.2,49.1,13.8,17.3,100.0,1002.0,0.0,0.0
12.29,0.26,11.65,14.0,3.3,1.4,50.6,14.2,20.5,100.0,1001.6,0.0,0.0
8.46,0.23,8.95,8.600000000000001,3.0,1.3,51.4,14.3,18.4,70.0,1001.8,0.0,0.0
4.04,0.25,8.8,11.0,4.6,1.4,52.9,13.7,20.5,65.0,1001.2,0.0,0.0
2.11,0.26,11.6,15.45,6.6,1.3,49.3,13.6,23.0,95.0,1000.7,0.0,0.0
1.04,0.26,12.1,11.85,5.9,1.2,49.4,13.1,16.6,100.0,1001.2,0.0,0.0
0.1,0.27,13.15,13.55,5.8,1.3,48.3,11.5,14.0,0.0,1001.0,0.0,0.0
0.0,0.25,13.45,10.75,4.9,1.3,45.0,10.7,13.0,98.0,1001.5,0.0,0.0
0.0,0.3,18.2,15.6,6.9,1.5,38.2,9.9,9.7,4.0,1001.2,0.0,0.0
0.0,0.33,23.0,16.75,9.0,1.8,28.7,9.6,15.1,81.0,1000.6,0.0,0.0
0.0,0.33,24.7,16.8,8.7,1.9,23.0,9.5,14.8,51.0,1000.2,0.0,0.0
0.0,0.35,22.15,12.45,7.5,2.0,25.0,9.6,13.7,99.0,999.8,0.0,0.0
0.0,0.25,11.15,9.85,3.7,1.7,33.6,10.1,13.7,99.0,999.2,0.0,0.0
0.0,0.21,6.699999999999999,6.25,2.6,1.5,51.2,11.2,9.7,99.0,998.1,0.0,0.0
0.0,0.2,4.9,8.15,3.4,1.5,50.8,11.5,11.9,100.0,998.4,0.0,0.0
0.0,0.21,6.9,13.15,6.6,1.6,42.8,11.1,10.1,94.0,997.7,0.0,0.0
0.0,0.23,10.45,13.5,9.2,1.6,33.7,10.9,6.5,100.0,996.9,0.0,0.0
0.0,0.22,8.95,18.4,11.8,1.6,28.4,11.1,8.6,100.0,997.2,0.0,0.0
0.0,0.22,6.300000000000001,17.950000000000003,11.6,1.9,31.3,11.0,9.7,100.0,996.0,0.3,0.0
0.0,0.23,16.15,13.8,10.7,2.0,29.0,11.0,2.2,100.0,994.9,0.0,0.0
0.64,0.49,43.45,21.65,13.4,2.0,23.2,11.1,10.1,100.0,994.7,1.2,0.0
1.77,0.61,45.55,21.0,13.6,1.8,11.0,10.8,15.1,100.0,993.2,0.7,0.0
2.27,0.6,42.65,22.05,12.1,1.6,7.7,12.3,15.8,100.0,992.0,0.0,0.0
2.16000000001,0.31,21.450000000000003,11.2,6.3,1.8,21.6,12.2,17.6,100.0,991.3,0.4,0.0
3.30999999999,0.27,16.55,13.8,7.1,1.9,28.6,11.5,13.0,100.0,990.8,1.3,0.0
1.59,0.31,19.05,9.65,5.3,2.0,25.5,11.7,8.3,100.0,991.0,0.7,0.0
2.83,0.3,16.85,7.399999999999999,2.6,1.8,26.9,11.5,16.9,100.0,989.3,0.8,0.0
5.14,0.3,18.7,7.35,2.7,1.7,21.8,11.5,22.3,100.0,989.6,0.5,0.0
3.77000000001,0.31,16.05,6.45,1.6,1.7,19.0,12.8,17.6,50.0,989.6,0.0,0.0
0.98999999999,0.28,15.05,6.949999999999999,2.8,1.4,35.3,12.8,22.3,100.0,990.3,0.0,0.0
0.15,0.29,17.8,8.4,3.8,1.3,39.8,11.9,22.3,15.0,991.4,0.0,0.0
0.0,0.29,17.45,9.45,3.4,1.3,40.6,11.3,25.2,0.0,992.6,0.0,0.0
0.0,0.33,20.35,10.75,3.7,1.9,38.3,9.9,25.6,0.0,995.3,0.0,0.0
0.0,0.39,22.9,11.1,5.4,3.6,36.0,7.4,24.8,53.0,997.5,0.0,0.0
0.0,0.39,19.05,8.45,5.3,1.6,21.6,5.7,25.6,14.0,998.9,0.0,0.0
0.0,0.37,19.7,8.15,5.0,1.3,15.9,5.0,23.8,97.0,1000.4,0.0,0.0
0.0,0.34,14.7,8.45,6.3,1.2,22.3,4.3,21.6,95.0,1001.8,0.0,0.0
0.0,0.29,12.2,11.75,8.2,1.1,25.6,4.0,23.8,84.0,1003.0,0.0,0.0
0.0,0.26,11.65,11.9,11.0,0.7,33.8,4.1,21.2,98.0,1004.5,0.0,0.0
0.0,0.24,10.7,17.05,13.5,0.8,38.5,3.6,16.9,100.0,1004.9,0.0,0.0
0.0,0.23,10.25,17.2,14.6,1.0,37.3,3.7,14.4,100.0,1005.8,0.0,0.0
0.0,0.23,8.75,19.6,15.0,1.1,38.7,3.7,10.1,100.0,1006.4,0.0,0.0
0.0,0.23,11.45,19.0,16.6,0.9,35.2,3.2,7.2,98.0,1006.6,0.0,0.0
0.29,0.27,20.3,21.65,19.7,0.8,30.5,3.8,6.8,100.0,1007.6,0.0,0.0
1.03,0.36,27.85,24.6,18.8,1.0,26.8,4.5,4.3,100.0,1008.5,0.0,0.0
3.57,0.37,28.7,23.0,17.3,1.4,26.6,5.1,2.2,100.0,1008.4,0.0,0.0
5.47000000001,0.44,27.3,28.75,19.1,1.6,23.7,5.9,5.4,100.0,1008.2,0.0,0.0
5.30999999999,0.43,24.950000000000003,26.65,18.9,1.5,29.1,6.1,9.0,100.0,1008.2,0.0,0.0
4.01,0.45,28.8,29.75,19.5,1.4,34.9,6.1,11.5,100.0,1007.1,0.2,0.0
2.94,0.47,27.05,21.4,20.0,1.4,37.0,6.0,10.4,100.0,1006.8,0.8,0.0
3.8,0.46,25.4,20.450000000000003,20.1,1.4,36.4,5.9,11.9,100.0,1007.5,1.6,0.0
1.76,0.51,29.25,19.15,20.4,1.4,35.7,5.8,13.3,100.0,1006.3,1.4,0.0
1.56,0.52,35.35,22.5,19.4,1.6,31.4,5.8,11.2,100.0,1006.6,0.6,0.0
0.79,0.72,31.05,18.95,17.2,1.7,31.6,5.9,15.1,100.0,1005.4,0.2,0.0
0.06,0.6,31.200000000000003,25.1,19.9,1.8,29.8,5.7,12.6,100.0,1005.1,0.8,0.0
0.0,0.66,36.15,26.0,23.1,1.8,27.7,5.8,11.5,100.0,1005.8,2.4,0.0
0.0,0.6,37.25,28.1,21.5,1.8,20.3,5.6,15.8,100.0,1005.3,3.4,0.0
0.0,0.56,31.75,26.15,24.7,1.6,19.6,5.3,16.9,100.0,1005.8,2.9,0.0
0.0,0.44,25.7,21.85,20.6,1.4,23.2,4.6,18.0,100.0,1006.5,1.5,0.0
0.0,0.35,16.75,12.15,10.0,1.4,15.5,4.3,13.3,100.0,1007.9,1.1,0.0
0.0,0.28,12.55,7.0,3.9,1.4,36.0,4.0,14.4,100.0,1009.0,0.1,0.0
0.0,0.25,13.15,5.5,2.4,1.3,24.2,3.3,14.4,100.0,1010.6,0.0,0.0
0.0,0.22,7.4,5.8,1.4,1.2,36.6,2.9,16.2,100.0,1011.9,0.0,0.0
0.0,0.19,9.45,4.75,0.4,1.1,41.7,2.6,14.0,100.0,1011.5,0.0,0.0
0.0,0.18,8.1,4.35,1.4,0.9,40.8,2.3,16.2,100.0,1013.1,0.1,0.0
0.0,0.17,8.9,4.1,1.2,0.9,24.3,1.9,15.5,100.0,1013.9,0.0,0.0
0.0,0.18,10.55,5.65,1.2,0.9,46.3,1.8,13.3,100.0,1014.1,0.0,0.0
0.02000000001,0.2,13.45,4.5,1.5,1.1,47.0,1.7,10.1,100.0,1015.1,0.1,0.0
0.29999999999,0.21,11.45,3.2,2.5,1.0,46.9,1.3,10.8,100.0,1015.8,0.6,0.07
0.93,0.28,16.25,5.9,3.8,1.0,47.9,1.2,10.1,100.0,1016.1,0.6,0.07
1.77000000001,0.27,18.35,6.199999999999999,3.9,1.4,45.7,1.2,10.8,100.0,1016.8,0.8,0.14
3.22999999999,0.37,19.2,5.9,4.4,1.2,45.1,0.9,13.3,100.0,1017.3,2.1,0.28
1.81,0.37,20.35,6.15,5.3,1.0,44.1,0.9,13.7,100.0,1016.7,2.1,0.42
2.25,0.38,24.05,11.2,7.2,1.1,40.5,1.0,14.8,100.0,1016.7,1.6,0.42
2.38,0.41,26.4,46.05,7.2,1.2,39.3,1.0,14.4,100.0,1017.3,1.0,0.35
1.7,0.46,30.65,13.75,10.0,1.1,34.4,0.9,15.5,100.0,1017.1,0.8,0.28
1.3,0.46,29.8,14.1,12.2,1.3,36.5,0.9,12.6,100.0,1017.6,0.6,0.21
0.16,0.42,31.15,13.6,11.8,1.2,19.6,0.8,13.3,100.0,1017.3,0.6,0.21
0.0,0.39,29.3,11.65,12.1,1.3,38.6,0.6,11.5,100.0,1018.0,0.3,0.14
0.0,0.44,28.9,13.3,12.7,1.3,26.5,0.6,10.4,100.0,1018.5,0.3,0.14
0.0,0.45,30.2,14.3,12.6,1.3,49.7,0.5,10.1,100.0,1018.8,0.2,0.14
0.0,0.4,30.45,16.75,12.4,1.6,26.4,0.3,12.2,100.0,1018.9,0.1,0.07
0.0,0.36,28.15,16.6,14.3,1.5,47.2,0.2,9.7,100.0,1019.3,0.1,0.0
0.0,0.38,23.7,20.15,17.4,1.4,26.0,0.1,10.1,100.0,1018.8,0.0,0.0
0.0,0.31,20.65,18.05,18.8,1.5,44.5,0.0,8.3,100.0,1018.4,0.0,0.0
0.0,0.29,16.799999999999997,15.05,15.9,1.5,23.4,-0.3,9.7,86.0,1018.5,0.0,0.0
0.0,0.31,14.95,15.35,13.9,1.6,44.5,-0.7,8.3,69.0,1017.9,0.0,0.0
0.0,0.27,10.3,14.6,13.7,1.3,24.5,-0.9,6.1,100.0,1017.6,0.0,0.0
0.0,0.25,8.8,14.9,13.2,1.5,45.1,-0.6,7.6,100.0,1017.9,0.0,0.0
0.0,0.24,10.35,14.05,11.7,1.1,26.6,-0.7,7.2,100.0,1017.4,0.0,0.0
0.0,0.23,11.65,12.25,10.0,1.5,44.9,-0.6,6.5,100.0,1017.1,0.0,0.0
0.0,0.28,17.75,13.7,10.7,1.8,44.1,-0.5,6.8,100.0,1017.6,0.0,0.0
0.06,0.27,16.85,13.25,11.5,2.1,24.5,-0.1,7.6,100.0,1017.9,0.0,0.0
0.26,0.28,14.0,13.15,11.9,1.5,42.4,0.6,7.9,90.0,1017.4,0.0,0.0
1.07000000001,0.27,11.6,17.9,13.6,1.6,42.4,1.8,9.4,16.0,1017.6,0.0,0.0
1.50999999999,0.26,11.75,17.35,12.5,1.4,42.7,3.1,10.1,16.0,1017.3,0.0,0.0
2.43,0.29,15.1,11.35,9.2,1.7,49.2,4.1,8.3,1.0,1016.2,0.0,0.0
11.36,0.36,15.9,13.65,8.6,1.9,54.1,4.4,0.7,0.0,1016.4,0.0,0.0
11.79,0.27,11.4,14.35,8.0,1.9,53.4,4.6,2.9,0.0,1015.8,0.0,0.0
7.02,0.28,13.65,16.3,8.3,1.8,54.0,5.0,2.9,0.0,1014.7,0.0,0.0
2.87,0.22,10.25,10.15,5.9,2.2,51.6,5.3,5.8,0.0,1014.7,0.0,0.0
1.1,0.27,13.3,13.9,10.4,2.6,45.6,4.7,5.4,0.0,1014.6,0.0,0.0
0.17000000001,0.29,13.1,15.15,9.7,4.5,24.8,3.6,5.4,0.0,1014.2,0.0,0.0
0.0,0.41,23.05,18.700000000000003,14.2,4.1,39.9,2.7,10.8,0.0,1015.0,0.0,0.0
0.0,0.42,28.35,25.65,21.5,3.9,30.5,1.8,8.6,0.0,1015.7,0.0,0.0
0.0,0.41,32.65,32.7,29.4,3.9,12.7,1.5,10.4,0.0,1015.6,0.0,0.0
0.0,0.44,32.85,35.45,29.7,4.0,18.8,1.1,11.2,0.0,1015.4,0.0,0.0
0.0,0.56,42.55,50.8,38.7,3.2,4.1,0.7,9.0,5.0,1014.8,0.0,0.0
0.0,0.71,36.05,49.650000000000006,46.3,2.7,10.7,0.8,10.4,15.0,1014.5,0.0,0.0
0.0,0.68,24.05,52.75,47.3,2.6,13.7,0.3,12.2,23.0,1014.3,0.0,0.0
0.0,0.63,20.1,49.35,43.6,2.5,14.4,0.3,11.5,100.0,1014.5,0.0,0.0
0.0,0.54,15.2,40.0,38.1,2.4,23.8,0.7,12.6,100.0,1013.8,0.0,0.0
0.0,0.45,14.55,35.8,31.8,2.6,26.5,0.7,16.2,100.0,1014.1,0.0,0.0
0.0,0.42,14.6,31.4,28.4,3.1,13.5,0.7,14.4,100.0,1013.7,0.0,0.0
0.0,0.38,20.35,27.85,25.4,3.6,24.6,0.7,14.8,100.0,1013.5,0.1,0.07
0.0,0.37,23.450000000000003,30.15,26.7,4.0,30.7,0.9,19.1,100.0,1014.3,0.4,0.21
0.22999999999,0.45,26.3,28.75,24.5,2.9,30.8,0.1,25.2,100.0,1016.0,0.1,0.07
0.83,0.33,19.15,10.4,6.5,2.2,40.1,0.2,20.5,100.0,1016.9,0.0,0.0
4.48,0.28,20.35,5.45,2.3,1.8,50.3,1.0,22.7,74.0,1018.2,0.0,0.0
15.45,0.27,18.35,4.25,1.4,1.9,47.9,1.7,21.2,5.0,1019.7,0.0,0.0
17.08,0.24,11.6,19.7,4.6,1.5,50.9,2.0,22.0,67.0,1019.9,0.0,0.0
7.99,0.26,10.25,20.5,4.1,1.5,54.5,2.1,20.9,98.0,1020.2,0.0,0.0
4.91,0.24,14.45,13.8,2.6,1.5,51.9,1.1,21.2,99.0,1021.6,0.0,0.0
6.78000000001,0.23,12.6,10.55,1.7,1.4,50.0,1.5,23.4,98.0,1022.2,0.0,0.0
2.75,0.27,16.45,10.25,1.8,1.3,50.5,1.2,19.4,99.0,1023.1,0.0,0.0
1.51999999999,0.28,16.5,24.3,5.1,1.8,48.9,0.8,21.2,0.0,1023.9,0.0,0.0
0.13,0.27,13.45,11.0,3.1,2.2,48.3,0.0,18.4,0.0,1025.0,0.0,0.0
0.0,0.34,26.25,18.4,6.0,6.6,42.0,-0.5,15.8,0.0,1025.9,0.0,0.0
0.0,0.45,31.6,23.4,11.3,3.1,34.0,-0.8,18.0,0.0,1026.6,0.0,0.0
0.0,0.49,34.900000000000006,20.4,11.9,2.7,26.0,-1.1,16.6,0.0,1027.6,0.0,0.0
0.0,0.55,33.55,27.1,17.2,4.0,23.3,-1.4,14.8,0.0,1028.5,0.0,0.0
0.0,0.42,22.3,21.0,13.3,3.4,25.1,-1.7,14.0,0.0,1028.9,0.0,0.0
0.0,0.37,20.55,20.15,9.8,2.9,27.9,-2.0,13.0,0.0,1029.1,0.0,0.0
0.0,0.38,17.6,15.65,11.0,3.0,28.1,-2.1,12.2,0.0,1028.9,0.0,0.0
0.0,0.33,18.200000000000003,16.5,9.8,3.5,22.9,-2.3,9.0,0.0,1029.6,0.0,0.0
0.0,0.35,19.45,24.5,11.1,3.5,13.4,-2.8,9.7,0.0,1030.0,0.0,0.0
0.0,0.35,24.2,29.5,12.9,3.5,7.4,-3.6,8.6,0.0,1030.7,0.0,0.0
